SCATS_Number,SCATS Neighbours,NB_LATITUDE,NB_LONGITUDE,V00
2846,970,-37.86155,145.05751,85
2846,970,-37.86155,145.05751,14
2846,970,-37.86155,145.05751,13
2846,970,-37.86155,145.05751,9
2846,970,-37.86155,145.05751,9
2846,970,-37.86155,145.05751,29
2846,970,-37.86155,145.05751,67
2846,970,-37.86155,145.05751,73
2846,970,-37.86155,145.05751,15
2846,970,-37.86155,145.05751,14
2846,970,-37.86088,145.05744,1
2846,970,-37.86088,145.05744,1
2846,970,-37.86088,145.05744,2
2846,970,-37.86088,145.05744,1
2846,970,-37.86088,145.05744,4
2846,970,-37.86088,145.05744,0
2846,970,-37.86088,145.05744,1
2846,970,-37.86088,145.05744,1
2846,970,-37.86088,145.05744,0
2846,970,-37.86088,145.05744,1
2846,970,-37.86088,145.05744,0
2846,970,-37.86088,145.05744,0
2846,970,-37.86088,145.05744,3
2846,970,-37.86088,145.05744,4
2846,970,-37.86088,145.05744,1
2846,970,-37.86088,145.05744,0
2846,970,-37.86088,145.05744,1
2846,970,-37.86088,145.05744,0
2846,970,-37.86088,145.05744,1
2846,970,-37.86088,145.05744,0
2846,970,-37.86088,145.05744,2
2846,970,-37.86088,145.05744,1
2846,970,-37.86088,145.05744,0
2846,970,-37.86088,145.05744,1
2846,970,-37.86088,145.05744,0
2846,970,-37.86088,145.05744,1
2846,970,-37.86088,145.05744,1
2846,970,-37.86088,145.05744,0
2846,970,-37.86088,145.05744,2
2846,970,-37.86088,145.05744,0
2846,970,-37.86088,145.05744,1
3001,4821 4262 3002 3662,-37.81441,145.02243,46
3001,4821 4262 3002 3662,-37.81441,145.02243,32
3001,4821 4262 3002 3662,-37.81441,145.02243,44
3001,4821 4262 3002 3662,-37.81441,145.02243,24
3001,4821 4262 3002 3662,-37.81441,145.02243,17
3001,4821 4262 3002 3662,-37.81441,145.02243,43
3001,4821 4262 3002 3662,-37.81441,145.02243,67
3001,4821 4262 3002 3662,-37.81441,145.02243,53
3001,4821 4262 3002 3662,-37.81441,145.02243,19
3001,4821 4262 3002 3662,-37.81441,145.02243,13
3001,4821 4262 3002 3662,-37.81441,145.02243,28
3001,4821 4262 3002 3662,-37.81441,145.02243,29
3001,4821 4262 3002 3662,-37.81441,145.02243,20
3001,4821 4262 3002 3662,-37.81441,145.02243,34
3001,4821 4262 3002 3662,-37.81441,145.02243,36
3001,4821 4262 3002 3662,-37.81441,145.02243,19
3001,4821 4262 3002 3662,-37.81441,145.02243,26
3001,4821 4262 3002 3662,-37.81441,145.02243,48
3001,4821 4262 3002 3662,-37.81441,145.02243,29
3001,4821 4262 3002 3662,-37.81441,145.02243,32
3001,4821 4262 3002 3662,-37.81441,145.02243,43
3001,4821 4262 3002 3662,-37.81441,145.02243,59
3001,4821 4262 3002 3662,-37.81441,145.02243,15
3001,4821 4262 3002 3662,-37.81441,145.02243,13
3001,4821 4262 3002 3662,-37.81441,145.02243,25
3001,4821 4262 3002 3662,-37.81441,145.02243,21
3001,4821 4262 3002 3662,-37.81441,145.02243,14
3001,4821 4262 3002 3662,-37.81441,145.02243,51
3001,4821 4262 3002 3662,-37.81441,145.02243,104
3001,4821 4262 3002 3662,-37.81441,145.02243,17
3001,4821 4262 3002 3662,-37.81441,145.02243,30
3001,4821 4262 3002 3662,-37.81469,145.02261,50
3001,4821 4262 3002 3662,-37.81469,145.02261,9
3001,4821 4262 3002 3662,-37.81469,145.02261,14
3001,4821 4262 3002 3662,-37.81469,145.02261,20
3001,4821 4262 3002 3662,-37.81469,145.02261,23
3001,4821 4262 3002 3662,-37.81469,145.02261,44
3001,4821 4262 3002 3662,-37.81469,145.02261,46
3001,4821 4262 3002 3662,-37.81469,145.02261,61
3001,4821 4262 3002 3662,-37.81469,145.02261,11
3001,4821 4262 3002 3662,-37.81469,145.02261,13
3001,4821 4262 3002 3662,-37.81469,145.02261,26
3001,4821 4262 3002 3662,-37.81469,145.02261,14
3001,4821 4262 3002 3662,-37.81469,145.02261,13
3001,4821 4262 3002 3662,-37.81469,145.02261,42
3001,4821 4262 3002 3662,-37.81469,145.02261,36
3001,4821 4262 3002 3662,-37.81469,145.02261,19
3001,4821 4262 3002 3662,-37.81469,145.02261,21
3001,4821 4262 3002 3662,-37.81469,145.02261,33
3001,4821 4262 3002 3662,-37.81469,145.02261,20
3001,4821 4262 3002 3662,-37.81469,145.02261,27
3001,4821 4262 3002 3662,-37.81469,145.02261,50
3001,4821 4262 3002 3662,-37.81469,145.02261,53
3001,4821 4262 3002 3662,-37.81469,145.02261,14
3001,4821 4262 3002 3662,-37.81469,145.02261,7
3001,4821 4262 3002 3662,-37.81469,145.02261,25
3001,4821 4262 3002 3662,-37.81469,145.02261,16
3001,4821 4262 3002 3662,-37.81469,145.02261,37
3001,4821 4262 3002 3662,-37.81469,145.02261,45
3001,4821 4262 3002 3662,-37.81469,145.02261,91
3001,4821 4262 3002 3662,-37.81469,145.02261,29
3001,4821 4262 3002 3662,-37.81469,145.02261,33
3001,4821 4262 3002 3662,-37.81495,145.0219,15
3001,4821 4262 3002 3662,-37.81495,145.0219,23
3001,4821 4262 3002 3662,-37.81457,145.02161,158
3001,4821 4262 3002 3662,-37.81457,145.02161,146
3001,4821 4262 3002 3662,-37.81457,145.02161,74
3001,4821 4262 3002 3662,-37.81457,145.02161,86
3001,4821 4262 3002 3662,-37.81457,145.02161,88
3001,4821 4262 3002 3662,-37.81457,145.02161,187
3001,4821 4262 3002 3662,-37.81457,145.02161,193
3001,4821 4262 3002 3662,-37.81457,145.02161,192
3001,4821 4262 3002 3662,-37.81457,145.02161,66
3001,4821 4262 3002 3662,-37.81457,145.02161,123
3001,4821 4262 3002 3662,-37.81457,145.02161,96
3001,4821 4262 3002 3662,-37.81457,145.02161,127
3001,4821 4262 3002 3662,-37.81457,145.02161,108
3001,4821 4262 3002 3662,-37.81457,145.02161,232
3001,4821 4262 3002 3662,-37.81457,145.02161,88
3001,4821 4262 3002 3662,-37.81457,145.02161,51
3001,4821 4262 3002 3662,-37.81457,145.02161,123
3001,4821 4262 3002 3662,-37.81457,145.02161,163
3001,4821 4262 3002 3662,-37.81457,145.02161,104
3001,4821 4262 3002 3662,-37.81457,145.02161,127
3001,4821 4262 3002 3662,-37.81457,145.02161,107
3001,4821 4262 3002 3662,-37.81457,145.02161,226
3001,4821 4262 3002 3662,-37.81457,145.02161,79
3001,4821 4262 3002 3662,-37.81457,145.02161,89
3001,4821 4262 3002 3662,-37.81457,145.02161,86
3001,4821 4262 3002 3662,-37.81457,145.02161,96
3001,4821 4262 3002 3662,-37.81457,145.02161,94
3001,4821 4262 3002 3662,-37.81457,145.02161,150
3001,4821 4262 3002 3662,-37.81457,145.02161,304
3001,4821 4262 3002 3662,-37.81457,145.02161,145
3001,4821 4262 3002 3662,-37.81457,145.02161,161
3002,3001 3662 4263,-37.81489,145.02663,32
3002,3001 3662 4263,-37.81489,145.02663,17
3002,3001 3662 4263,-37.81489,145.02663,16
3002,3001 3662 4263,-37.81489,145.02663,20
3002,3001 3662 4263,-37.81489,145.02663,24
3002,3001 3662 4263,-37.81489,145.02663,33
3002,3001 3662 4263,-37.81489,145.02663,47
3002,3001 3662 4263,-37.81489,145.02663,68
3002,3001 3662 4263,-37.81489,145.02663,20
3002,3001 3662 4263,-37.81489,145.02663,12
3002,3001 3662 4263,-37.81489,145.02663,28
3002,3001 3662 4263,-37.81489,145.02663,19
3002,3001 3662 4263,-37.81489,145.02663,21
3002,3001 3662 4263,-37.81489,145.02663,52
3002,3001 3662 4263,-37.81489,145.02663,66
3002,3001 3662 4263,-37.81489,145.02663,15
3002,3001 3662 4263,-37.81489,145.02663,12
3002,3001 3662 4263,-37.81489,145.02663,32
3002,3001 3662 4263,-37.81489,145.02663,25
3002,3001 3662 4263,-37.81489,145.02663,25
3002,3001 3662 4263,-37.81489,145.02663,34
3002,3001 3662 4263,-37.81489,145.02663,50
3002,3001 3662 4263,-37.81489,145.02663,13
3002,3001 3662 4263,-37.81489,145.02663,61
3002,3001 3662 4263,-37.81489,145.02663,17
3002,3001 3662 4263,-37.81489,145.02663,23
3002,3001 3662 4263,-37.81521,145.02706,56
3002,3001 3662 4263,-37.81521,145.02706,13
3002,3001 3662 4263,-37.81521,145.02706,18
3002,3001 3662 4263,-37.81521,145.02706,24
3002,3001 3662 4263,-37.81521,145.02706,21
3002,3001 3662 4263,-37.81521,145.02706,27
3002,3001 3662 4263,-37.81521,145.02706,45
3002,3001 3662 4263,-37.81521,145.02706,63
3002,3001 3662 4263,-37.81521,145.02706,14
3002,3001 3662 4263,-37.81521,145.02706,21
3002,3001 3662 4263,-37.81521,145.02706,22
3002,3001 3662 4263,-37.81521,145.02706,15
3002,3001 3662 4263,-37.81521,145.02706,23
3002,3001 3662 4263,-37.81521,145.02706,50
3002,3001 3662 4263,-37.81521,145.02706,53
3002,3001 3662 4263,-37.81521,145.02706,15
3002,3001 3662 4263,-37.81521,145.02706,18
3002,3001 3662 4263,-37.81521,145.02706,19
3002,3001 3662 4263,-37.81521,145.02706,17
3002,3001 3662 4263,-37.81521,145.02706,25
3002,3001 3662 4263,-37.81521,145.02706,54
3002,3001 3662 4263,-37.81521,145.02706,60
3002,3001 3662 4263,-37.81521,145.02706,17
3002,3001 3662 4263,-37.81521,145.02706,62
3002,3001 3662 4263,-37.81521,145.02706,29
3002,3001 3662 4263,-37.81521,145.02706,19
3002,3001 3662 4263,-37.81545,145.02652,71
3002,3001 3662 4263,-37.81545,145.02652,17
3002,3001 3662 4263,-37.81545,145.02652,21
3002,3001 3662 4263,-37.81545,145.02652,27
3002,3001 3662 4263,-37.81545,145.02652,33
3002,3001 3662 4263,-37.81545,145.02652,24
3002,3001 3662 4263,-37.81545,145.02652,64
3002,3001 3662 4263,-37.81545,145.02652,118
3002,3001 3662 4263,-37.81545,145.02652,22
3002,3001 3662 4263,-37.81545,145.02652,28
3002,3001 3662 4263,-37.81545,145.02652,34
3002,3001 3662 4263,-37.81545,145.02652,32
3002,3001 3662 4263,-37.81545,145.02652,36
3002,3001 3662 4263,-37.81545,145.02652,64
3002,3001 3662 4263,-37.81545,145.02652,93
3002,3001 3662 4263,-37.81545,145.02652,27
3002,3001 3662 4263,-37.81545,145.02652,24
3002,3001 3662 4263,-37.81545,145.02652,51
3002,3001 3662 4263,-37.81545,145.02652,37
3002,3001 3662 4263,-37.81545,145.02652,45
3002,3001 3662 4263,-37.81545,145.02652,76
3002,3001 3662 4263,-37.81545,145.02652,101
3002,3001 3662 4263,-37.81545,145.02652,17
3002,3001 3662 4263,-37.81545,145.02652,97
3002,3001 3662 4263,-37.81545,145.02652,36
3002,3001 3662 4263,-37.81545,145.02652,19
3002,3001 3662 4263,-37.8151,145.02608,75
3002,3001 3662 4263,-37.8151,145.02608,34
3002,3001 3662 4263,-37.8151,145.02608,20
3002,3001 3662 4263,-37.8151,145.02608,35
3002,3001 3662 4263,-37.8151,145.02608,31
3002,3001 3662 4263,-37.8151,145.02608,51
3002,3001 3662 4263,-37.8151,145.02608,83
3002,3001 3662 4263,-37.8151,145.02608,78
3002,3001 3662 4263,-37.8151,145.02608,28
3002,3001 3662 4263,-37.8151,145.02608,36
3002,3001 3662 4263,-37.8151,145.02608,35
3002,3001 3662 4263,-37.8151,145.02608,36
3002,3001 3662 4263,-37.8151,145.02608,43
3002,3001 3662 4263,-37.8151,145.02608,109
3002,3001 3662 4263,-37.8151,145.02608,95
3002,3001 3662 4263,-37.8151,145.02608,25
3002,3001 3662 4263,-37.8151,145.02608,30
3002,3001 3662 4263,-37.8151,145.02608,43
3002,3001 3662 4263,-37.8151,145.02608,57
3002,3001 3662 4263,-37.8151,145.02608,47
3002,3001 3662 4263,-37.8151,145.02608,79
3002,3001 3662 4263,-37.8151,145.02608,116
3002,3001 3662 4263,-37.8151,145.02608,22
3002,3001 3662 4263,-37.8151,145.02608,106
3002,3001 3662 4263,-37.8151,145.02608,33
3002,3001 3662 4263,-37.8151,145.02608,35
3120,3122 4040 4035,-37.82264,145.05734,89
3120,3122 4040 4035,-37.82264,145.05734,31
3120,3122 4040 4035,-37.82264,145.05734,24
3120,3122 4040 4035,-37.82264,145.05734,32
3120,3122 4040 4035,-37.82264,145.05734,37
3120,3122 4040 4035,-37.82264,145.05734,41
3120,3122 4040 4035,-37.82264,145.05734,69
3120,3122 4040 4035,-37.82264,145.05734,98
3120,3122 4040 4035,-37.82264,145.05734,30
3120,3122 4040 4035,-37.82264,145.05734,27
3120,3122 4040 4035,-37.82264,145.05734,38
3120,3122 4040 4035,-37.82264,145.05734,36
3120,3122 4040 4035,-37.82264,145.05734,38
3120,3122 4040 4035,-37.82264,145.05734,105
3120,3122 4040 4035,-37.82264,145.05734,106
3120,3122 4040 4035,-37.82264,145.05734,39
3120,3122 4040 4035,-37.82264,145.05734,24
3120,3122 4040 4035,-37.82264,145.05734,34
3120,3122 4040 4035,-37.82264,145.05734,50
3120,3122 4040 4035,-37.82264,145.05734,47
3120,3122 4040 4035,-37.82264,145.05734,88
3120,3122 4040 4035,-37.82264,145.05734,100
3120,3122 4040 4035,-37.82264,145.05734,30
3120,3122 4040 4035,-37.82264,145.05734,32
3120,3122 4040 4035,-37.82264,145.05734,36
3120,3122 4040 4035,-37.82264,145.05734,38
3120,3122 4040 4035,-37.82264,145.05734,42
3120,3122 4040 4035,-37.82264,145.05734,71
3120,3122 4040 4035,-37.82264,145.05734,124
3120,3122 4040 4035,-37.82264,145.05734,38
3120,3122 4040 4035,-37.82264,145.05734,31
3120,3122 4040 4035,-37.82295,145.05773,32
3120,3122 4040 4035,-37.82295,145.05773,11
3120,3122 4040 4035,-37.82295,145.05773,15
3120,3122 4040 4035,-37.82295,145.05773,15
3120,3122 4040 4035,-37.82295,145.05773,7
3120,3122 4040 4035,-37.82295,145.05773,18
3120,3122 4040 4035,-37.82295,145.05773,34
3120,3122 4040 4035,-37.82295,145.05773,65
3120,3122 4040 4035,-37.82295,145.05773,10
3120,3122 4040 4035,-37.82295,145.05773,5
3120,3122 4040 4035,-37.82295,145.05773,14
3120,3122 4040 4035,-37.82295,145.05773,13
3120,3122 4040 4035,-37.82295,145.05773,15
3120,3122 4040 4035,-37.82295,145.05773,34
3120,3122 4040 4035,-37.82295,145.05773,42
3120,3122 4040 4035,-37.82295,145.05773,11
3120,3122 4040 4035,-37.82295,145.05773,13
3120,3122 4040 4035,-37.82295,145.05773,22
3120,3122 4040 4035,-37.82295,145.05773,25
3120,3122 4040 4035,-37.82295,145.05773,22
3120,3122 4040 4035,-37.82295,145.05773,29
3120,3122 4040 4035,-37.82295,145.05773,50
3120,3122 4040 4035,-37.82295,145.05773,20
3120,3122 4040 4035,-37.82295,145.05773,8
3120,3122 4040 4035,-37.82295,145.05773,14
3120,3122 4040 4035,-37.82295,145.05773,18
3120,3122 4040 4035,-37.82295,145.05773,22
3120,3122 4040 4035,-37.82295,145.05773,37
3120,3122 4040 4035,-37.82295,145.05773,34
3120,3122 4040 4035,-37.82295,145.05773,17
3120,3122 4040 4035,-37.82295,145.05773,5
3120,3122 4040 4035,-37.82315,145.05724,105
3120,3122 4040 4035,-37.82315,145.05724,30
3120,3122 4040 4035,-37.82315,145.05724,34
3120,3122 4040 4035,-37.82315,145.05724,31
3120,3122 4040 4035,-37.82315,145.05724,54
3120,3122 4040 4035,-37.82315,145.05724,46
3120,3122 4040 4035,-37.82315,145.05724,69
3120,3122 4040 4035,-37.82315,145.05724,115
3120,3122 4040 4035,-37.82315,145.05724,18
3120,3122 4040 4035,-37.82315,145.05724,39
3120,3122 4040 4035,-37.82315,145.05724,39
3120,3122 4040 4035,-37.82315,145.05724,36
3120,3122 4040 4035,-37.82315,145.05724,50
3120,3122 4040 4035,-37.82315,145.05724,101
3120,3122 4040 4035,-37.82315,145.05724,127
3120,3122 4040 4035,-37.82315,145.05724,45
3120,3122 4040 4035,-37.82315,145.05724,37
3120,3122 4040 4035,-37.82315,145.05724,52
3120,3122 4040 4035,-37.82315,145.05724,48
3120,3122 4040 4035,-37.82315,145.05724,58
3120,3122 4040 4035,-37.82315,145.05724,107
3120,3122 4040 4035,-37.82315,145.05724,149
3120,3122 4040 4035,-37.82315,145.05724,34
3120,3122 4040 4035,-37.82315,145.05724,34
3120,3122 4040 4035,-37.82315,145.05724,43
3120,3122 4040 4035,-37.82315,145.05724,42
3120,3122 4040 4035,-37.82315,145.05724,41
3120,3122 4040 4035,-37.82315,145.05724,107
3120,3122 4040 4035,-37.82315,145.05724,116
3120,3122 4040 4035,-37.82315,145.05724,35
3120,3122 4040 4035,-37.82315,145.05724,52
3120,3122 4040 4035,-37.82284,145.05684,98
3120,3122 4040 4035,-37.82284,145.05684,89
3120,3122 4040 4035,-37.82284,145.05684,93
3120,3122 4040 4035,-37.82284,145.05684,98
3120,3122 4040 4035,-37.82284,145.05684,94
3120,3122 4040 4035,-37.82284,145.05684,99
3120,3122 4040 4035,-37.82284,145.05684,106
3120,3122 4040 4035,-37.82284,145.05684,105
3120,3122 4040 4035,-37.82284,145.05684,86
3120,3122 4040 4035,-37.82284,145.05684,95
3120,3122 4040 4035,-37.82284,145.05684,92
3120,3122 4040 4035,-37.82284,145.05684,96
3120,3122 4040 4035,-37.82284,145.05684,94
3120,3122 4040 4035,-37.82284,145.05684,94
3120,3122 4040 4035,-37.82284,145.05684,97
3120,3122 4040 4035,-37.82284,145.05684,84
3120,3122 4040 4035,-37.82284,145.05684,90
3120,3122 4040 4035,-37.82284,145.05684,96
3120,3122 4040 4035,-37.82284,145.05684,94
3120,3122 4040 4035,-37.82284,145.05684,95
3120,3122 4040 4035,-37.82284,145.05684,88
3120,3122 4040 4035,-37.82284,145.05684,95
3120,3122 4040 4035,-37.82284,145.05684,97
3120,3122 4040 4035,-37.82284,145.05684,87
3120,3122 4040 4035,-37.82284,145.05684,90
3120,3122 4040 4035,-37.82284,145.05684,91
3120,3122 4040 4035,-37.82284,145.05684,102
3120,3122 4040 4035,-37.82284,145.05684,109
3120,3122 4040 4035,-37.82284,145.05684,108
3120,3122 4040 4035,-37.82284,145.05684,87
3120,3122 4040 4035,-37.82284,145.05684,94
3122,3804 3120 3127,-37.82379,145.06466,46
3122,3804 3120 3127,-37.82379,145.06466,17
3122,3804 3120 3127,-37.82379,145.06466,11
3122,3804 3120 3127,-37.82379,145.06466,19
3122,3804 3120 3127,-37.82379,145.06466,9
3122,3804 3120 3127,-37.82379,145.06466,21
3122,3804 3120 3127,-37.82379,145.06466,52
3122,3804 3120 3127,-37.82379,145.06466,88
3122,3804 3120 3127,-37.82379,145.06466,15
3122,3804 3120 3127,-37.82379,145.06466,8
3122,3804 3120 3127,-37.82379,145.06466,17
3122,3804 3120 3127,-37.82379,145.06466,22
3122,3804 3120 3127,-37.82379,145.06466,19
3122,3804 3120 3127,-37.82379,145.06466,37
3122,3804 3120 3127,-37.82379,145.06466,63
3122,3804 3120 3127,-37.82379,145.06466,20
3122,3804 3120 3127,-37.82379,145.06466,16
3122,3804 3120 3127,-37.82379,145.06466,23
3122,3804 3120 3127,-37.82379,145.06466,29
3122,3804 3120 3127,-37.82379,145.06466,22
3122,3804 3120 3127,-37.82379,145.06466,30
3122,3804 3120 3127,-37.82379,145.06466,62
3122,3804 3120 3127,-37.82379,145.06466,22
3122,3804 3120 3127,-37.82379,145.06466,11
3122,3804 3120 3127,-37.82379,145.06466,19
3122,3804 3120 3127,-37.82379,145.06466,23
3122,3804 3120 3127,-37.82379,145.06466,21
3122,3804 3120 3127,-37.82379,145.06466,45
3122,3804 3120 3127,-37.82379,145.06466,48
3122,3804 3120 3127,-37.82379,145.06466,20
3122,3804 3120 3127,-37.82379,145.06466,11
3122,3804 3120 3127,-37.82404,145.06435,37
3122,3804 3120 3127,-37.82404,145.06435,9
3122,3804 3120 3127,-37.82404,145.06435,15
3122,3804 3120 3127,-37.82404,145.06435,16
3122,3804 3120 3127,-37.82404,145.06435,12
3122,3804 3120 3127,-37.82404,145.06435,11
3122,3804 3120 3127,-37.82404,145.06435,27
3122,3804 3120 3127,-37.82404,145.06435,54
3122,3804 3120 3127,-37.82404,145.06435,12
3122,3804 3120 3127,-37.82404,145.06435,16
3122,3804 3120 3127,-37.82404,145.06435,14
3122,3804 3120 3127,-37.82404,145.06435,20
3122,3804 3120 3127,-37.82404,145.06435,17
3122,3804 3120 3127,-37.82404,145.06435,48
3122,3804 3120 3127,-37.82404,145.06435,46
3122,3804 3120 3127,-37.82404,145.06435,10
3122,3804 3120 3127,-37.82404,145.06435,11
3122,3804 3120 3127,-37.82404,145.06435,18
3122,3804 3120 3127,-37.82404,145.06435,15
3122,3804 3120 3127,-37.82404,145.06435,20
3122,3804 3120 3127,-37.82404,145.06435,30
3122,3804 3120 3127,-37.82404,145.06435,50
3122,3804 3120 3127,-37.82404,145.06435,14
3122,3804 3120 3127,-37.82404,145.06435,8
3122,3804 3120 3127,-37.82404,145.06435,10
3122,3804 3120 3127,-37.82404,145.06435,12
3122,3804 3120 3127,-37.82404,145.06435,22
3122,3804 3120 3127,-37.82404,145.06435,38
3122,3804 3120 3127,-37.82404,145.06435,49
3122,3804 3120 3127,-37.82404,145.06435,10
3122,3804 3120 3127,-37.82404,145.06435,13
3122,3804 3120 3127,-37.82374,145.06417,53
3122,3804 3120 3127,-37.82374,145.06417,15
3122,3804 3120 3127,-37.82374,145.06417,19
3122,3804 3120 3127,-37.82374,145.06417,25
3122,3804 3120 3127,-37.82374,145.06417,30
3122,3804 3120 3127,-37.82374,145.06417,25
3122,3804 3120 3127,-37.82374,145.06417,70
3122,3804 3120 3127,-37.82374,145.06417,76
3122,3804 3120 3127,-37.82374,145.06417,21
3122,3804 3120 3127,-37.82374,145.06417,20
3122,3804 3120 3127,-37.82374,145.06417,29
3122,3804 3120 3127,-37.82374,145.06417,23
3122,3804 3120 3127,-37.82374,145.06417,28
3122,3804 3120 3127,-37.82374,145.06417,89
3122,3804 3120 3127,-37.82374,145.06417,66
3122,3804 3120 3127,-37.82374,145.06417,22
3122,3804 3120 3127,-37.82374,145.06417,15
3122,3804 3120 3127,-37.82374,145.06417,38
3122,3804 3120 3127,-37.82374,145.06417,36
3122,3804 3120 3127,-37.82374,145.06417,53
3122,3804 3120 3127,-37.82374,145.06417,56
3122,3804 3120 3127,-37.82374,145.06417,82
3122,3804 3120 3127,-37.82374,145.06417,30
3122,3804 3120 3127,-37.82374,145.06417,21
3122,3804 3120 3127,-37.82374,145.06417,23
3122,3804 3120 3127,-37.82374,145.06417,24
3122,3804 3120 3127,-37.82374,145.06417,23
3122,3804 3120 3127,-37.82374,145.06417,75
3122,3804 3120 3127,-37.82374,145.06417,100
3122,3804 3120 3127,-37.82374,145.06417,19
3122,3804 3120 3127,-37.82374,145.06417,21
3126,3127 3682,-37.82778,145.09885,61
3126,3127 3682,-37.82778,145.09885,16
3126,3127 3682,-37.82778,145.09885,22
3126,3127 3682,-37.82778,145.09885,18
3126,3127 3682,-37.82778,145.09885,25
